,date,hour,holiday,weekday,count
15515,2019-10-10,5,No,Thursday,125
15516,2019-10-10,6,No,Thursday,336
15517,2019-10-10,7,No,Thursday,842
15518,2019-10-10,8,No,Thursday,1492
15519,2019-10-10,9,No,Thursday,756
15520,2019-10-10,10,No,Thursday,453
15521,2019-10-10,11,No,Thursday,448
15522,2019-10-10,12,No,Thursday,532
15523,2019-10-10,13,No,Thursday,516
15524,2019-10-10,14,No,Thursday,519
15525,2019-10-10,15,No,Thursday,638
15526,2019-10-10,16,No,Thursday,872
15527,2019-10-10,17,No,Thursday,1499
15528,2019-10-10,18,No,Thursday,1235
15529,2019-10-10,19,No,Thursday,846
15530,2019-10-10,20,No,Thursday,563
15531,2019-10-10,21,No,Thursday,362
15532,2019-10-10,22,No,Thursday,269
15533,2019-10-10,23,No,Thursday,136
15534,2019-10-11,0,No,Friday,84
15535,2019-10-11,1,No,Friday,34
15536,2019-10-11,2,No,Friday,17
15537,2019-10-11,3,No,Friday,11
15538,2019-10-11,4,No,Friday,15
15539,2019-10-11,5,No,Friday,76
15540,2019-10-11,6,No,Friday,256
15541,2019-10-11,7,No,Friday,672
15542,2019-10-11,8,No,Friday,1256
15543,2019-10-11,9,No,Friday,768
15544,2019-10-11,10,No,Friday,471
15545,2019-10-11,11,No,Friday,535
15546,2019-10-11,12,No,Friday,637
15547,2019-10-11,13,No,Friday,646
15548,2019-10-11,14,No,Friday,735
15549,2019-10-11,15,No,Friday,778
15550,2019-10-11,16,No,Friday,1097
15551,2019-10-11,17,No,Friday,1415
15552,2019-10-11,18,No,Friday,1126
15553,2019-10-11,19,No,Friday,764
15554,2019-10-11,20,No,Friday,450
15555,2019-10-11,21,No,Friday,407
15556,2019-10-11,22,No,Friday,275
15557,2019-10-11,23,No,Friday,251
15558,2019-10-12,0,No,Saturday,194
15559,2019-10-12,1,No,Saturday,97
15560,2019-10-12,2,No,Saturday,74
15561,2019-10-12,3,No,Saturday,31
15562,2019-10-12,4,No,Saturday,7
15563,2019-10-12,5,No,Saturday,23
15564,2019-10-12,6,No,Saturday,72
15565,2019-10-12,7,No,Saturday,154
15566,2019-10-12,8,No,Saturday,334
15567,2019-10-12,9,No,Saturday,582
15568,2019-10-12,10,No,Saturday,706
15569,2019-10-12,11,No,Saturday,903
15570,2019-10-12,12,No,Saturday,924
15571,2019-10-12,13,No,Saturday,996
15572,2019-10-12,14,No,Saturday,1034
15573,2019-10-12,15,No,Saturday,926
15574,2019-10-12,16,No,Saturday,1003
15575,2019-10-12,17,No,Saturday,957
15576,2019-10-12,18,No,Saturday,805
15577,2019-10-12,19,No,Saturday,532
15578,2019-10-12,20,No,Saturday,385
15579,2019-10-12,21,No,Saturday,356
15580,2019-10-12,22,No,Saturday,279
15581,2019-10-12,23,No,Saturday,281
15582,2019-10-13,0,No,Sunday,171
15583,2019-10-13,1,No,Sunday,109
15584,2019-10-13,2,No,Sunday,109
15585,2019-10-13,3,No,Sunday,50
15586,2019-10-13,4,No,Sunday,23
15587,2019-10-13,5,No,Sunday,21
15588,2019-10-13,6,No,Sunday,78
15589,2019-10-13,7,No,Sunday,119
15590,2019-10-13,8,No,Sunday,288
15591,2019-10-13,9,No,Sunday,502
15592,2019-10-13,10,No,Sunday,678
15593,2019-10-13,11,No,Sunday,923
15594,2019-10-13,12,No,Sunday,925
15595,2019-10-13,13,No,Sunday,881
15596,2019-10-13,14,No,Sunday,862
15597,2019-10-13,15,No,Sunday,730
15598,2019-10-13,16,No,Sunday,633
15599,2019-10-13,17,No,Sunday,622
15600,2019-10-13,18,No,Sunday,548
15601,2019-10-13,19,No,Sunday,438
15602,2019-10-13,20,No,Sunday,296
15603,2019-10-13,21,No,Sunday,246
15604,2019-10-13,22,No,Sunday,215
15605,2019-10-13,23,No,Sunday,132
15606,2019-10-14,0,No,Monday,71
15607,2019-10-14,1,No,Monday,41
15608,2019-10-14,2,No,Monday,27
15609,2019-10-14,3,No,Monday,10
15610,2019-10-14,4,No,Monday,21
15611,2019-10-14,5,No,Monday,58
15612,2019-10-14,6,No,Monday,147
15613,2019-10-14,7,No,Monday,352
15614,2019-10-14,8,No,Monday,726
15615,2019-10-14,9,No,Monday,605
15616,2019-10-14,10,No,Monday,519
15617,2019-10-14,11,No,Monday,671
15618,2019-10-14,12,No,Monday,792
15619,2019-10-14,13,No,Monday,742
15620,2019-10-14,14,No,Monday,755
15621,2019-10-14,15,No,Monday,834
15622,2019-10-14,16,No,Monday,867
15623,2019-10-14,17,No,Monday,1183
15624,2019-10-14,18,No,Monday,980
15625,2019-10-14,19,No,Monday,690
15626,2019-10-14,20,No,Monday,400
15627,2019-10-14,21,No,Monday,311
15628,2019-10-14,22,No,Monday,220
15629,2019-10-14,23,No,Monday,251
15630,2019-10-15,0,No,Tuesday,60
15631,2019-10-15,1,No,Tuesday,25
15632,2019-10-15,2,No,Tuesday,12
15633,2019-10-15,3,No,Tuesday,4
15634,2019-10-15,4,No,Tuesday,21
15635,2019-10-15,5,No,Tuesday,129
15636,2019-10-15,6,No,Tuesday,347
15637,2019-10-15,7,No,Tuesday,867
15638,2019-10-15,8,No,Tuesday,1310
15639,2019-10-15,9,No,Tuesday,613
15640,2019-10-15,10,No,Tuesday,388
15641,2019-10-15,11,No,Tuesday,412
15642,2019-10-15,12,No,Tuesday,513
15643,2019-10-15,13,No,Tuesday,537
15644,2019-10-15,14,No,Tuesday,467
15645,2019-10-15,15,No,Tuesday,607
15646,2019-10-15,16,No,Tuesday,903
15647,2019-10-15,17,No,Tuesday,1749
15648,2019-10-15,18,No,Tuesday,1387
15649,2019-10-15,19,No,Tuesday,809
15650,2019-10-15,20,No,Tuesday,482
15651,2019-10-15,21,No,Tuesday,318
15652,2019-10-15,22,No,Tuesday,228
15653,2019-10-15,23,No,Tuesday,318
15654,2019-10-16,0,No,Wednesday,151
15655,2019-10-16,1,No,Wednesday,42
15656,2019-10-16,2,No,Wednesday,8
15657,2019-10-16,3,No,Wednesday,4
15658,2019-10-16,4,No,Wednesday,24
15659,2019-10-16,5,No,Wednesday,124
15660,2019-10-16,6,No,Wednesday,340
15661,2019-10-16,7,No,Wednesday,866
15662,2019-10-16,8,No,Wednesday,1376
15663,2019-10-16,9,No,Wednesday,610
15664,2019-10-16,10,No,Wednesday,165
15665,2019-10-16,11,No,Wednesday,51
15666,2019-10-16,12,No,Wednesday,35
15667,2019-10-16,13,No,Wednesday,36
15668,2019-10-16,14,No,Wednesday,48
15669,2019-10-16,15,No,Wednesday,198
15670,2019-10-16,16,No,Wednesday,435
15671,2019-10-16,17,No,Wednesday,1107
15672,2019-10-16,18,No,Wednesday,921
15673,2019-10-16,19,No,Wednesday,492
15674,2019-10-16,20,No,Wednesday,328
15675,2019-10-16,21,No,Wednesday,228
15676,2019-10-16,22,No,Wednesday,158
15677,2019-10-16,23,No,Wednesday,84
15678,2019-10-17,0,No,Thursday,53
15679,2019-10-17,1,No,Thursday,17
15680,2019-10-17,2,No,Thursday,14
15681,2019-10-17,3,No,Thursday,13
15682,2019-10-17,4,No,Thursday,28
15683,2019-10-17,5,No,Thursday,101
15684,2019-10-17,6,No,Thursday,304
15685,2019-10-17,7,No,Thursday,797
15686,2019-10-17,8,No,Thursday,1411
15687,2019-10-17,9,No,Thursday,678
15688,2019-10-17,10,No,Thursday,368
15689,2019-10-17,11,No,Thursday,350
15690,2019-10-17,12,No,Thursday,387
15691,2019-10-17,13,No,Thursday,401
15692,2019-10-17,14,No,Thursday,376
15693,2019-10-17,15,No,Thursday,461
15694,2019-10-17,16,No,Thursday,728
15695,2019-10-17,17,No,Thursday,1257
15696,2019-10-17,18,No,Thursday,1052
15697,2019-10-17,19,No,Thursday,600
15698,2019-10-17,20,No,Thursday,376
15699,2019-10-17,21,No,Thursday,284
15700,2019-10-17,22,No,Thursday,195
15701,2019-10-17,23,No,Thursday,163
15702,2019-10-18,0,No,Friday,62
15703,2019-10-18,1,No,Friday,24
15704,2019-10-18,2,No,Friday,10
15705,2019-10-18,3,No,Friday,4
15706,2019-10-18,4,No,Friday,17
15707,2019-10-18,5,No,Friday,73
15708,2019-10-18,6,No,Friday,256
15709,2019-10-18,7,No,Friday,651
15710,2019-10-18,8,No,Friday,1283
15711,2019-10-18,9,No,Friday,692
15712,2019-10-18,10,No,Friday,409
15713,2019-10-18,11,No,Friday,417
15714,2019-10-18,12,No,Friday,560
15715,2019-10-18,13,No,Friday,566
15716,2019-10-18,14,No,Friday,632
15717,2019-10-18,15,No,Friday,695
15718,2019-10-18,16,No,Friday,934
15719,2019-10-18,17,No,Friday,1355
15720,2019-10-18,18,No,Friday,997
15721,2019-10-18,19,No,Friday,634
15722,2019-10-18,20,No,Friday,360
15723,2019-10-18,21,No,Friday,286
15724,2019-10-18,22,No,Friday,251
15725,2019-10-18,23,No,Friday,207
15726,2019-10-19,0,No,Saturday,128
15727,2019-10-19,1,No,Saturday,86
15728,2019-10-19,2,No,Saturday,39
15729,2019-10-19,3,No,Saturday,22
15730,2019-10-19,4,No,Saturday,13
15731,2019-10-19,5,No,Saturday,32
15732,2019-10-19,6,No,Saturday,52
15733,2019-10-19,7,No,Saturday,145
15734,2019-10-19,8,No,Saturday,318
15735,2019-10-19,9,No,Saturday,505
15736,2019-10-19,10,No,Saturday,688
15737,2019-10-19,11,No,Saturday,826
15738,2019-10-19,12,No,Saturday,984
15739,2019-10-19,13,No,Saturday,933
15740,2019-10-19,14,No,Saturday,923
15741,2019-10-19,15,No,Saturday,947
15742,2019-10-19,16,No,Saturday,887
15743,2019-10-19,17,No,Saturday,848
15744,2019-10-19,18,No,Saturday,636
15745,2019-10-19,19,No,Saturday,412
15746,2019-10-19,20,No,Saturday,300
15747,2019-10-19,21,No,Saturday,253
15748,2019-10-19,22,No,Saturday,252
15749,2019-10-19,23,No,Saturday,217
15750,2019-10-20,0,No,Sunday,182
15751,2019-10-20,1,No,Sunday,106
15752,2019-10-20,2,No,Sunday,65
15753,2019-10-20,3,No,Sunday,47
15754,2019-10-20,4,No,Sunday,13
15755,2019-10-20,5,No,Sunday,12
15756,2019-10-20,6,No,Sunday,9
15757,2019-10-20,7,No,Sunday,23
15758,2019-10-20,8,No,Sunday,43
15759,2019-10-20,9,No,Sunday,52
15760,2019-10-20,10,No,Sunday,62
15761,2019-10-20,11,No,Sunday,61
15762,2019-10-20,12,No,Sunday,46
15763,2019-10-20,13,No,Sunday,44
15764,2019-10-20,14,No,Sunday,39
15765,2019-10-20,15,No,Sunday,37
15766,2019-10-20,16,No,Sunday,37
15767,2019-10-20,17,No,Sunday,59
15768,2019-10-20,18,No,Sunday,83
15769,2019-10-20,19,No,Sunday,127
15770,2019-10-20,20,No,Sunday,127
15771,2019-10-20,21,No,Sunday,101
15772,2019-10-20,22,No,Sunday,95
15773,2019-10-20,23,No,Sunday,65
15774,2019-10-21,0,No,Monday,46
15775,2019-10-21,1,No,Monday,27
15776,2019-10-21,2,No,Monday,11
15777,2019-10-21,3,No,Monday,6
15778,2019-10-21,4,No,Monday,18
15779,2019-10-21,5,No,Monday,94
15780,2019-10-21,6,No,Monday,291
15781,2019-10-21,7,No,Monday,718
15782,2019-10-21,8,No,Monday,1314
15783,2019-10-21,9,No,Monday,627
15784,2019-10-21,10,No,Monday,307
15785,2019-10-21,11,No,Monday,349
15786,2019-10-21,12,No,Monday,446
15787,2019-10-21,13,No,Monday,500
15788,2019-10-21,14,No,Monday,473
15789,2019-10-21,15,No,Monday,654
15790,2019-10-21,16,No,Monday,989
15791,2019-10-21,17,No,Monday,1572
15792,2019-10-21,18,No,Monday,1256
15793,2019-10-21,19,No,Monday,666
15794,2019-10-21,20,No,Monday,434
15795,2019-10-21,21,No,Monday,317
15796,2019-10-21,22,No,Monday,184
15797,2019-10-21,23,No,Monday,99
15798,2019-10-22,0,No,Tuesday,64
15799,2019-10-22,1,No,Tuesday,11
15800,2019-10-22,2,No,Tuesday,11
15801,2019-10-22,3,No,Tuesday,7
15802,2019-10-22,4,No,Tuesday,27
15803,2019-10-22,5,No,Tuesday,120
15804,2019-10-22,6,No,Tuesday,356
15805,2019-10-22,7,No,Tuesday,847
15806,2019-10-22,8,No,Tuesday,1400
15807,2019-10-22,9,No,Tuesday,641
15808,2019-10-22,10,No,Tuesday,264
15809,2019-10-22,11,No,Tuesday,332
15810,2019-10-22,12,No,Tuesday,373
15811,2019-10-22,13,No,Tuesday,360
15812,2019-10-22,14,No,Tuesday,132
15813,2019-10-22,15,No,Tuesday,106
15814,2019-10-22,16,No,Tuesday,130
15815,2019-10-22,17,No,Tuesday,321
15816,2019-10-22,18,No,Tuesday,562
15817,2019-10-22,19,No,Tuesday,487
15818,2019-10-22,20,No,Tuesday,331
15819,2019-10-22,21,No,Tuesday,234
15820,2019-10-22,22,No,Tuesday,184
15821,2019-10-22,23,No,Tuesday,93
15822,2019-10-23,0,No,Wednesday,115
15823,2019-10-23,1,No,Wednesday,12
15824,2019-10-23,2,No,Wednesday,12
15825,2019-10-23,3,No,Wednesday,2
15826,2019-10-23,4,No,Wednesday,16
15827,2019-10-23,5,No,Wednesday,115
15828,2019-10-23,6,No,Wednesday,341
15829,2019-10-23,7,No,Wednesday,838
15830,2019-10-23,8,No,Wednesday,1457
15831,2019-10-23,9,No,Wednesday,709
15832,2019-10-23,10,No,Wednesday,361
15833,2019-10-23,11,No,Wednesday,386
15834,2019-10-23,12,No,Wednesday,522
15835,2019-10-23,13,No,Wednesday,471
15836,2019-10-23,14,No,Wednesday,470
15837,2019-10-23,15,No,Wednesday,535
15838,2019-10-23,16,No,Wednesday,829
15839,2019-10-23,17,No,Wednesday,1648
15840,2019-10-23,18,No,Wednesday,1269
15841,2019-10-23,19,No,Wednesday,805
15842,2019-10-23,20,No,Wednesday,470
15843,2019-10-23,21,No,Wednesday,364
15844,2019-10-23,22,No,Wednesday,227
15845,2019-10-23,23,No,Wednesday,161
15846,2019-10-24,0,No,Thursday,137
15847,2019-10-24,1,No,Thursday,32
15848,2019-10-24,2,No,Thursday,16
15849,2019-10-24,3,No,Thursday,3
15850,2019-10-24,4,No,Thursday,16
15851,2019-10-24,5,No,Thursday,97
15852,2019-10-24,6,No,Thursday,300
15853,2019-10-24,7,No,Thursday,775
15854,2019-10-24,8,No,Thursday,1403
15855,2019-10-24,9,No,Thursday,747
15856,2019-10-24,10,No,Thursday,403
15857,2019-10-24,11,No,Thursday,463
15858,2019-10-24,12,No,Thursday,518
15859,2019-10-24,13,No,Thursday,552
15860,2019-10-24,14,No,Thursday,475
15861,2019-10-24,15,No,Thursday,649
15862,2019-10-24,16,No,Thursday,851
15863,2019-10-24,17,No,Thursday,1575
15864,2019-10-24,18,No,Thursday,1257
15865,2019-10-24,19,No,Thursday,693
15866,2019-10-24,20,No,Thursday,527
15867,2019-10-24,21,No,Thursday,371
15868,2019-10-24,22,No,Thursday,227
15869,2019-10-24,23,No,Thursday,130
15870,2019-10-25,0,No,Friday,61
15871,2019-10-25,1,No,Friday,28
15872,2019-10-25,2,No,Friday,14
15873,2019-10-25,3,No,Friday,10
15874,2019-10-25,4,No,Friday,16
15875,2019-10-25,5,No,Friday,99
15876,2019-10-25,6,No,Friday,266
15877,2019-10-25,7,No,Friday,648
15878,2019-10-25,8,No,Friday,1278
15879,2019-10-25,9,No,Friday,814
15880,2019-10-25,10,No,Friday,448
15881,2019-10-25,11,No,Friday,462
15882,2019-10-25,12,No,Friday,638
15883,2019-10-25,13,No,Friday,571
15884,2019-10-25,14,No,Friday,610
15885,2019-10-25,15,No,Friday,804
15886,2019-10-25,16,No,Friday,1105
15887,2019-10-25,17,No,Friday,1504
15888,2019-10-25,18,No,Friday,1163
15889,2019-10-25,19,No,Friday,715
15890,2019-10-25,20,No,Friday,457
15891,2019-10-25,21,No,Friday,342
15892,2019-10-25,22,No,Friday,262
15893,2019-10-25,23,No,Friday,266
15894,2019-10-26,0,No,Saturday,428
15895,2019-10-26,1,No,Saturday,178
15896,2019-10-26,2,No,Saturday,80
15897,2019-10-26,3,No,Saturday,44
15898,2019-10-26,4,No,Saturday,25
15899,2019-10-26,5,No,Saturday,22
15900,2019-10-26,6,No,Saturday,68
15901,2019-10-26,7,No,Saturday,166
15902,2019-10-26,8,No,Saturday,346
15903,2019-10-26,9,No,Saturday,479
15904,2019-10-26,10,No,Saturday,679
15905,2019-10-26,11,No,Saturday,827
15906,2019-10-26,12,No,Saturday,901
15907,2019-10-26,13,No,Saturday,908
15908,2019-10-26,14,No,Saturday,943
15909,2019-10-26,15,No,Saturday,980
15910,2019-10-26,16,No,Saturday,963
15911,2019-10-26,17,No,Saturday,837
15912,2019-10-26,18,No,Saturday,684
15913,2019-10-26,19,No,Saturday,462
15914,2019-10-26,20,No,Saturday,350
15915,2019-10-26,21,No,Saturday,253
15916,2019-10-26,22,No,Saturday,233
15917,2019-10-26,23,No,Saturday,211
15918,2019-10-27,0,No,Sunday,242
15919,2019-10-27,1,No,Sunday,105
15920,2019-10-27,2,No,Sunday,84
15921,2019-10-27,3,No,Sunday,30
15922,2019-10-27,4,No,Sunday,11
15923,2019-10-27,5,No,Sunday,14
15924,2019-10-27,6,No,Sunday,39
15925,2019-10-27,7,No,Sunday,56
15926,2019-10-27,8,No,Sunday,100
15927,2019-10-27,9,No,Sunday,172
15928,2019-10-27,10,No,Sunday,86
15929,2019-10-27,11,No,Sunday,192
15930,2019-10-27,12,No,Sunday,443
15931,2019-10-27,13,No,Sunday,544
15932,2019-10-27,14,No,Sunday,703
15933,2019-10-27,15,No,Sunday,830
15934,2019-10-27,16,No,Sunday,912
15935,2019-10-27,17,No,Sunday,872
15936,2019-10-27,18,No,Sunday,711
15937,2019-10-27,19,No,Sunday,476
15938,2019-10-27,20,No,Sunday,291
15939,2019-10-27,21,No,Sunday,224
15940,2019-10-27,22,No,Sunday,213
15941,2019-10-27,23,No,Sunday,213
15942,2019-10-28,0,No,Monday,73
15943,2019-10-28,1,No,Monday,25
15944,2019-10-28,2,No,Monday,20
15945,2019-10-28,3,No,Monday,5
15946,2019-10-28,4,No,Monday,8
15947,2019-10-28,5,No,Monday,97
15948,2019-10-28,6,No,Monday,299
15949,2019-10-28,7,No,Monday,767
15950,2019-10-28,8,No,Monday,1405
15951,2019-10-28,9,No,Monday,634
15952,2019-10-28,10,No,Monday,377
15953,2019-10-28,11,No,Monday,372
15954,2019-10-28,12,No,Monday,461
15955,2019-10-28,13,No,Monday,537
15956,2019-10-28,14,No,Monday,477
15957,2019-10-28,15,No,Monday,601
15958,2019-10-28,16,No,Monday,886
15959,2019-10-28,17,No,Monday,1646
15960,2019-10-28,18,No,Monday,1131
15961,2019-10-28,19,No,Monday,670
15962,2019-10-28,20,No,Monday,479
15963,2019-10-28,21,No,Monday,322
15964,2019-10-28,22,No,Monday,216
15965,2019-10-28,23,No,Monday,74
15966,2019-10-29,0,No,Tuesday,32
15967,2019-10-29,1,No,Tuesday,16
15968,2019-10-29,2,No,Tuesday,9
15969,2019-10-29,3,No,Tuesday,5
15970,2019-10-29,4,No,Tuesday,19
15971,2019-10-29,5,No,Tuesday,143
15972,2019-10-29,6,No,Tuesday,370
15973,2019-10-29,7,No,Tuesday,862
15974,2019-10-29,8,No,Tuesday,1450
15975,2019-10-29,9,No,Tuesday,643
15976,2019-10-29,10,No,Tuesday,396
15977,2019-10-29,11,No,Tuesday,381
15978,2019-10-29,12,No,Tuesday,476
15979,2019-10-29,13,No,Tuesday,441
15980,2019-10-29,14,No,Tuesday,391
15981,2019-10-29,15,No,Tuesday,560
15982,2019-10-29,16,No,Tuesday,854
15983,2019-10-29,17,No,Tuesday,1482
15984,2019-10-29,18,No,Tuesday,1158
15985,2019-10-29,19,No,Tuesday,682
15986,2019-10-29,20,No,Tuesday,507
15987,2019-10-29,21,No,Tuesday,403
15988,2019-10-29,22,No,Tuesday,221
15989,2019-10-29,23,No,Tuesday,156
15990,2019-10-30,0,No,Wednesday,113
15991,2019-10-30,1,No,Wednesday,15
15992,2019-10-30,2,No,Wednesday,18
15993,2019-10-30,3,No,Wednesday,5
15994,2019-10-30,4,No,Wednesday,18
15995,2019-10-30,5,No,Wednesday,122
15996,2019-10-30,6,No,Wednesday,336
15997,2019-10-30,7,No,Wednesday,881
15998,2019-10-30,8,No,Wednesday,1502
15999,2019-10-30,9,No,Wednesday,679
16000,2019-10-30,10,No,Wednesday,382
16001,2019-10-30,11,No,Wednesday,389
16002,2019-10-30,12,No,Wednesday,481
16003,2019-10-30,13,No,Wednesday,471
16004,2019-10-30,14,No,Wednesday,507
16005,2019-10-30,15,No,Wednesday,580
16006,2019-10-30,16,No,Wednesday,792
16007,2019-10-30,17,No,Wednesday,1149
16008,2019-10-30,18,No,Wednesday,423
16009,2019-10-30,19,No,Wednesday,257
16010,2019-10-30,20,No,Wednesday,122
16011,2019-10-30,21,No,Wednesday,91
16012,2019-10-30,22,No,Wednesday,62
16013,2019-10-30,23,No,Wednesday,95
16014,2019-10-31,0,No,Thursday,320
16015,2019-10-31,1,No,Thursday,110
16016,2019-10-31,2,No,Thursday,28
16017,2019-10-31,3,No,Thursday,6
16018,2019-10-31,4,No,Thursday,12
16019,2019-10-31,5,No,Thursday,71
16020,2019-10-31,6,No,Thursday,222
16021,2019-10-31,7,No,Thursday,584
16022,2019-10-31,8,No,Thursday,1151
16023,2019-10-31,9,No,Thursday,675
16024,2019-10-31,10,No,Thursday,322
16025,2019-10-31,11,No,Thursday,297
16026,2019-10-31,12,No,Thursday,188
16027,2019-10-31,13,No,Thursday,227
16028,2019-10-31,14,No,Thursday,269
16029,2019-10-31,15,No,Thursday,500
16030,2019-10-31,16,No,Thursday,769
16031,2019-10-31,17,No,Thursday,1149
16032,2019-10-31,18,No,Thursday,838
16033,2019-10-31,19,No,Thursday,484
16034,2019-10-31,20,No,Thursday,328
16035,2019-10-31,21,No,Thursday,88
16036,2019-10-31,22,No,Thursday,41
16037,2019-10-31,23,No,Thursday,46
16038,2019-11-01,0,No,Friday,31
16039,2019-11-01,1,No,Friday,26
16040,2019-11-01,2,No,Friday,22
16041,2019-11-01,3,No,Friday,7
16042,2019-11-01,4,No,Friday,11
16043,2019-11-01,5,No,Friday,65
16044,2019-11-01,6,No,Friday,215
16045,2019-11-01,7,No,Friday,559
16046,2019-11-01,8,No,Friday,1147
16047,2019-11-01,9,No,Friday,698
16048,2019-11-01,10,No,Friday,350
16049,2019-11-01,11,No,Friday,390
16050,2019-11-01,12,No,Friday,451
16051,2019-11-01,13,No,Friday,522
16052,2019-11-01,14,No,Friday,479
16053,2019-11-01,15,No,Friday,599
16054,2019-11-01,16,No,Friday,842
16055,2019-11-01,17,No,Friday,1223
16056,2019-11-01,18,No,Friday,855
16057,2019-11-01,19,No,Friday,484
16058,2019-11-01,20,No,Friday,340
16059,2019-11-01,21,No,Friday,235
16060,2019-11-01,22,No,Friday,193
16061,2019-11-01,23,No,Friday,157
16062,2019-11-02,0,No,Saturday,106
16063,2019-11-02,1,No,Saturday,63
16064,2019-11-02,2,No,Saturday,51
16065,2019-11-02,3,No,Saturday,29
16066,2019-11-02,4,No,Saturday,10
16067,2019-11-02,5,No,Saturday,20
16068,2019-11-02,6,No,Saturday,27
16069,2019-11-02,7,No,Saturday,106
16070,2019-11-02,8,No,Saturday,260
16071,2019-11-02,9,No,Saturday,407
16072,2019-11-02,10,No,Saturday,620
16073,2019-11-02,11,No,Saturday,773
16074,2019-11-02,12,No,Saturday,892
16075,2019-11-02,13,No,Saturday,1121
16076,2019-11-02,14,No,Saturday,953
16077,2019-11-02,15,No,Saturday,1135
16078,2019-11-02,16,No,Saturday,983
16079,2019-11-02,17,No,Saturday,751
16080,2019-11-02,18,No,Saturday,526
16081,2019-11-02,19,No,Saturday,382
16082,2019-11-02,20,No,Saturday,259
16083,2019-11-02,21,No,Saturday,210
16084,2019-11-02,22,No,Saturday,189
16085,2019-11-02,23,No,Saturday,150
16086,2019-11-03,0,No,Sunday,116
16087,2019-11-03,1,No,Sunday,50
16088,2019-11-03,2,No,Sunday,33
16089,2019-11-03,3,No,Sunday,13
16090,2019-11-03,4,No,Sunday,12
16091,2019-11-03,5,No,Sunday,16
16092,2019-11-03,6,No,Sunday,30
16093,2019-11-03,7,No,Sunday,94
16094,2019-11-03,8,No,Sunday,256
16095,2019-11-03,9,No,Sunday,446
16096,2019-11-03,10,No,Sunday,641
16097,2019-11-03,11,No,Sunday,694
16098,2019-11-03,12,No,Sunday,749
16099,2019-11-03,13,No,Sunday,756
16100,2019-11-03,14,No,Sunday,693
16101,2019-11-03,15,No,Sunday,695
16102,2019-11-03,16,No,Sunday,644
16103,2019-11-03,17,No,Sunday,536
16104,2019-11-03,18,No,Sunday,379
16105,2019-11-03,19,No,Sunday,276
16106,2019-11-03,20,No,Sunday,191
16107,2019-11-03,21,No,Sunday,141
16108,2019-11-03,22,No,Sunday,138
16109,2019-11-03,23,No,Sunday,46
16110,2019-11-04,0,No,Monday,36
16111,2019-11-04,1,No,Monday,9
16112,2019-11-04,2,No,Monday,7
16113,2019-11-04,3,No,Monday,2
16114,2019-11-04,4,No,Monday,15
16115,2019-11-04,5,No,Monday,94
16116,2019-11-04,6,No,Monday,298
16117,2019-11-04,7,No,Monday,800
16118,2019-11-04,8,No,Monday,1211
16119,2019-11-04,9,No,Monday,554
16120,2019-11-04,10,No,Monday,289
16121,2019-11-04,11,No,Monday,373
16122,2019-11-04,12,No,Monday,423
16123,2019-11-04,13,No,Monday,427
16124,2019-11-04,14,No,Monday,433
16125,2019-11-04,15,No,Monday,507
16126,2019-11-04,16,No,Monday,847
16127,2019-11-04,17,No,Monday,1260
16128,2019-11-04,18,No,Monday,909
16129,2019-11-04,19,No,Monday,549
16130,2019-11-04,20,No,Monday,354
16131,2019-11-04,21,No,Monday,268
16132,2019-11-04,22,No,Monday,147
16133,2019-11-04,23,No,Monday,64
16134,2019-11-05,0,No,Tuesday,30
16135,2019-11-05,1,No,Tuesday,4
16136,2019-11-05,2,No,Tuesday,6
16137,2019-11-05,3,No,Tuesday,2
16138,2019-11-05,4,No,Tuesday,12
16139,2019-11-05,5,No,Tuesday,106
16140,2019-11-05,6,No,Tuesday,346
16141,2019-11-05,7,No,Tuesday,881
16142,2019-11-05,8,No,Tuesday,1426
16143,2019-11-05,9,No,Tuesday,620
16144,2019-11-05,10,No,Tuesday,323
16145,2019-11-05,11,No,Tuesday,364
16146,2019-11-05,12,No,Tuesday,490
16147,2019-11-05,13,No,Tuesday,411
16148,2019-11-05,14,No,Tuesday,397
16149,2019-11-05,15,No,Tuesday,552
16150,2019-11-05,16,No,Tuesday,876
16151,2019-11-05,17,No,Tuesday,1272
16152,2019-11-05,18,No,Tuesday,984
16153,2019-11-05,19,No,Tuesday,539
16154,2019-11-05,20,No,Tuesday,427
16155,2019-11-05,21,No,Tuesday,275
16156,2019-11-05,22,No,Tuesday,200
16157,2019-11-05,23,No,Tuesday,89
16158,2019-11-06,0,No,Wednesday,32
16159,2019-11-06,1,No,Wednesday,16
16160,2019-11-06,2,No,Wednesday,6
16161,2019-11-06,3,No,Wednesday,5
16162,2019-11-06,4,No,Wednesday,16
16163,2019-11-06,5,No,Wednesday,113
16164,2019-11-06,6,No,Wednesday,381
16165,2019-11-06,7,No,Wednesday,893
16166,2019-11-06,8,No,Wednesday,1373
16167,2019-11-06,9,No,Wednesday,651
16168,2019-11-06,10,No,Wednesday,337
16169,2019-11-06,11,No,Wednesday,371
16170,2019-11-06,12,No,Wednesday,496
16171,2019-11-06,13,No,Wednesday,473
16172,2019-11-06,14,No,Wednesday,468
16173,2019-11-06,15,No,Wednesday,609
16174,2019-11-06,16,No,Wednesday,842
16175,2019-11-06,17,No,Wednesday,1234
16176,2019-11-06,18,No,Wednesday,894
16177,2019-11-06,19,No,Wednesday,573
